"PLANT_ID" "SUBPOP" "Lat_origin" "Long_origin" "PLOT_GL" "SITE" "FL50" "GR50" "cgdd_12c_gr2fl" "crain_gr2fl" "crain_5d" "dyln_fl50" "dyln_change_sec" "DOY" "crain_1d" "crain_2d" "crain_3d" "crain_7d"
"2390" "J645.C" "Atlantic" 41.400278 71.584722 "P2405" "PKLE" 136 71 548.15 367.7 3.3 13.6848026128083 77.2216964031642 2019-05-17 0 0 0 3.3
"2391" "J645.C" "Atlantic" 41.400278 71.584722 "T1406" "TMPL" 147 86 523.89 404.66 0 13.9401207478593 60.6761279049501 2019-05-28 0 0 0 0
"2392" "J645.C" "Atlantic" 41.400278 71.584722 "S2213" "STIL" 182 96 750.985 632.19 0 14.5726454450079 -25.6915635058157 2019-07-02 0 0 0 0
"2393" "J645.C" "Atlantic" 41.400278 71.584722 "C3403" "CLMB" 184 112 533.35 325.12 0 14.8409463954446 -35.524039585718 2019-07-04 22.1 22.1 22.1 22.1
"2394" "J645.C" "Atlantic" 41.400278 71.584722 "L1707" "LINC" 192 124 517.55 288.3 2.8 14.9611321821005 -66.3218730553169 2019-07-12 0 0 0 2.8
"2395" "J645.C" "Atlantic" 41.400278 71.584722 "M4816" "KBSM" 198 130 517 274 8 14.9635537749594 -89.1353426794488 2019-07-18 3 3 11 11
"2396" "J645.C" "Atlantic" 41.400278 71.584722 "F1715" "FRMI" 203 134 677.4 283.2 42.6 14.7696826549389 -101.055061033902 2019-07-23 0 0 2 42.6
"2397" "J645.C" "Atlantic" 41.400278 71.584722 "B1909" "BRKG" 203 137 483.7 286 28.1 15.0245750620419 -111.631558085133 2019-07-23 0 0 2.5 28.1
"2398" "J646.A" "Atlantic" 41.463056 71.554444 "P4013" "PKLE" 142 67 673.4 374.3 5.6 13.80460294573 67.8710151162321 2019-05-23 0 0 4.1 5.6
"2399" "J646.A" "Atlantic" 41.463056 71.554444 "C4618" "CLMB" 182 116 491.5 322.33 0 14.8597691561382 -28.9236453888556 2019-07-02 0 0 0 0
"2400" "J646.A" "Atlantic" 41.463056 71.554444 "S2710" "STIL" 182 126 602.57 470.9 0 14.5726454450079 -25.6915635058157 2019-07-02 0 0 0 0
"2401" "J646.A" "Atlantic" 41.463056 71.554444 "L3205" "LINC" 192 134 510.5 243.1 2.8 14.9611321821005 -66.3218730553169 2019-07-12 0 0 0 2.8
"2402" "J646.A" "Atlantic" 41.463056 71.554444 "M6607" "KBSM" 196 129 493.55 280 0 15.0122239225446 -82.9550627262741 2019-07-16 8 8 8 8
"2403" "J646.B" "Atlantic" 41.463056 71.554444 "P5618" "PKLE" 142 81 594.15 363.9 5.6 13.80460294573 67.8710151162321 2019-05-23 0 0 4.1 5.6
"2404" "J646.B" "Atlantic" 41.463056 71.554444 "C4802" "CLMB" 184 119 516.8 320.04 0 14.8409463954446 -35.524039585718 2019-07-04 22.1 22.1 22.1 22.1
"2405" "J646.B" "Atlantic" 41.463056 71.554444 "M6705" "KBSM" 203 133 585.2 294 22 14.8276514413897 -103.436755216518 2019-07-23 0 0 14 22
"2406" "J646.C" "Atlantic" 41.463056 71.554444 "P4813" "PKLE" 141 83 563.2 363.9 5.6 13.7857498859755 69.5263221875621 2019-05-22 0 4.1 4.1 5.6
"2407" "J646.C" "Atlantic" 41.463056 71.554444 "C4412" "CLMB" 179 116 449.4 322.33 7.87 14.881082685559 -18.8383962458772 2019-06-29 0 0 0 7.87
"2408" "J646.C" "Atlantic" 41.463056 71.554444 "S3208" "STIL" 179 123 571.435 521.95 33.52 14.5915759566585 -16.7297594532272 2019-06-29 0 0 0 33.52
"2409" "J646.C" "Atlantic" 41.463056 71.554444 "L2811" "LINC" 190 132 486.45 253.3 2.8 14.9970734323631 -59.7603433394319 2019-07-10 0 1.8 1.8 2.8
"2410" "J646.C" "Atlantic" 41.463056 71.554444 "M5413" "KBSM" 193 124 462.2 296 0 15.0786819304937 -73.2171271304018 2019-07-13 0 0 0 0
"2411" "J646.C" "Atlantic" 41.463056 71.554444 "B2908" "BRKG" 200 137 458.6 269.8 18 15.1151500655327 -102.658118726277 2019-07-20 13.7 16.2 18 31.7
"2412" "J647.B" "Atlantic" 41.455833 71.453889 "P6004" "PKLE" 126 79 417.4 271.9 86.9 13.4537755411392 89.7583581791508 2019-05-07 46.2 46.2 46.2 133.1
"2413" "J647.B" "Atlantic" 41.455833 71.453889 "T2210" "TMPL" 144 91 460.74 404.66 5.85 13.8879891152219 66.2445372897558 2019-05-25 0 0 0 5.85
"2414" "J647.B" "Atlantic" 41.455833 71.453889 "S3819" "STIL" 177 106 627.62 604.25 33.52 14.6000313047888 -10.6767576719456 2019-06-27 0 0 0 33.52
"2415" "J647.B" "Atlantic" 41.455833 71.453889 "C3812" "CLMB" 181 122 461.5 266.44 0 14.8678035020796 -25.5838598608626 2019-07-01 0 0 0 0
"2416" "J647.B" "Atlantic" 41.455833 71.453889 "M3816" "KBSM" 193 130 451.35 266 0 15.0786819304937 -73.2171271304018 2019-07-13 0 0 0 0
"2417" "J647.B" "Atlantic" 41.455833 71.453889 "L2710" "LINC" 194 138 503.15 240.6 1.8 14.9216331839236 -72.6721289118409 2019-07-14 0 0 0 1.8
"2418" "J647.B" "Atlantic" 41.455833 71.453889 "B1108" "BRKG" 207 142 507.8 247.8 4.5 14.8928538995335 -122.549886409993 2019-07-27 0 2 2 4.5
"2419" "J647.C" "Atlantic" 41.455833 71.453889 "P5611" "PKLE" 131 73 477.95 358.8 86.4 13.5737040444933 83.9546858985372 2019-05-12 0 3.3 3.3 86.4
"2420" "J647.C" "Atlantic" 41.455833 71.453889 "T1307" "TMPL" 147 88 513.755 404.66 0 13.9401207478593 60.6761279049501 2019-05-28 0 0 0 0
"2421" "J647.C" "Atlantic" 41.455833 71.453889 "S2506" "STIL" 179 133 527.555 388.35 33.52 14.5915759566585 -16.7297594532272 2019-06-29 0 0 0 33.52
"2422" "J647.C" "Atlantic" 41.455833 71.453889 "C6912" "CLMB" 184 126 498.25 263.65 0 14.8409463954446 -35.524039585718 2019-07-04 22.1 22.1 22.1 22.1
"2423" "J647.C" "Atlantic" 41.455833 71.453889 "L3002" "LINC" 190 136 477.4 240.6 2.8 14.9970734323631 -59.7603433394319 2019-07-10 0 1.8 1.8 2.8
"2424" "J647.C" "Atlantic" 41.455833 71.453889 "M6808" "KBSM" 198 133 517 272 8 14.9635537749594 -89.1353426794488 2019-07-18 3 3 11 11
"2425" "J647.C" "Atlantic" 41.455833 71.453889 "B2119" "BRKG" 203 144 477.45 226.3 28.1 15.0245750620419 -111.631558085133 2019-07-23 0 0 2.5 28.1
"2426" "J649.A" "Atlantic" 40.8327064 72.7125394 "P6409" "PKLE" 146 74 681.3 363.9 4.1 13.8752043500388 60.8675473457602 2019-05-27 0 0 0 4.1
"2427" "J649.A" "Atlantic" 40.8327064 72.7125394 "C2810" "CLMB" 186 119 541.35 344.68 24.64 14.8185070458734 -42.0020874776981 2019-07-06 0 2.54 24.64 24.64
"2428" "J649.A" "Atlantic" 40.8327064 72.7125394 "M6621" "KBSM" 205 132 599.55 296 19 14.7679900556702 -108.685759921882 2019-07-25 0 0 0 19
"2429" "J649.A" "Atlantic" 40.8327064 72.7125394 "L3908" "LINC" 206 136 683.75 301 53.8 14.6171655137158 -105.776341959276 2019-07-26 0 0 0 53.8
"2430" "J649.A" "Atlantic" 40.8327064 72.7125394 "B1418" "BRKG" 219 149 611.55 256.1 0.3 14.4349894913279 -148.350133544479 2019-08-08 0 0 0 0.3
"2431" "J649.B" "Atlantic" 40.8327064 72.7125394 "P6212" "PKLE" 141 74 599.95 363.9 5.6 13.7857498859755 69.5263221875621 2019-05-22 0 4.1 4.1 5.6
"2432" "J649.B" "Atlantic" 40.8327064 72.7125394 "T2714" "TMPL" 151 79 619.55 434.38 29.72 14.0020686295915 52.7263355880351 2019-06-01 0 6.1 6.35 29.72
"2433" "J649.B" "Atlantic" 40.8327064 72.7125394 "C2204" "CLMB" 186 119 541.35 344.68 24.64 14.8185070458734 -42.0020874776981 2019-07-06 0 2.54 24.64 24.64
"2434" "J649.B" "Atlantic" 40.8327064 72.7125394 "M6407" "KBSM" 203 130 585.2 296 22 14.8276514413897 -103.436755216518 2019-07-23 0 0 14 22
"2435" "J649.B" "Atlantic" 40.8327064 72.7125394 "B1702" "BRKG" 217 147 597.8 275.4 0.3 14.516913405713 -144.737105560407 2019-08-06 0 0 0 0.3
"2436" "J649.B" "Atlantic" 40.8327064 72.7125394 "L3606" "LINC" 218 136 813.15 305.6 0 14.2186325300416 -129.876038258745 2019-08-07 3.8 3.8 3.8 3.8
"2437" "J649.B" "Atlantic" 40.8327064 72.7125394 "M3318" "KBSM" 231 123 871.55 344 7 13.7893189248921 -153.963463285532 2019-08-20 0 0 3 7
"2438" "J649.C" "Atlantic" 40.8327064 72.7125394 "P5214" "PKLE" 158 83 832.6 403.8 27.7 14.0353629655423 36.4819861356935 2019-06-08 0 0 14.7 27.7
"2439" "J649.C" "Atlantic" 40.8327064 72.7125394 "C2206" "CLMB" 186 116 545 346.97 24.64 14.8185070458734 -42.0020874776981 2019-07-06 0 2.54 24.64 24.64
"2440" "J649.C" "Atlantic" 40.8327064 72.7125394 "L3701" "LINC" 204 136 668.55 301 53.8 14.6752596139019 -100.884661244781 2019-07-24 0 0 29.7 53.8
"2441" "J649.C" "Atlantic" 40.8327064 72.7125394 "M6018" "KBSM" 205 137 593.7 286 19 14.7679900556702 -108.685759921882 2019-07-25 0 0 0 19
"2442" "J649.C" "Atlantic" 40.8327064 72.7125394 "B1013" "BRKG" 214 147 566.6 275.1 55.4 14.6359217188168 -138.820396647834 2019-08-03 0.3 0.3 0.3 55.7
"2443" "J653.B" "Gulf" 27.197548 80.252826 "S3115" "STIL" 255 100 1846.97 932.92 32.26 12.5749829776373 -134.052408101751 2019-09-13 5.08 37.34 37.34 37.34
"2444" "J653.B" "Gulf" 27.197548 80.252826 "K1810" "KING" 266 53 3122.25 408.36 0.51 12.1430117916826 -97.5233550044592 2019-09-24 2.79 2.79 3.3 3.3
"2445" "J653.B" "Gulf" 27.197548 80.252826 "T1221" "TMPL" 273 56 2677.44 687.59 0 11.9312059169274 -112.504264531461 2019-10-01 0 0 0 0
"2446" "J656.A" "Midwest" 37.0440278 91.14075 "P3417" "PKLE" 145 74 665.25 363.9 4.1 13.8582966979984 62.6751404413675 2019-05-26 0 0 0 4.1
"2447" "J656.B" "Midwest" 37.0440278 91.14075 "P3010" "PKLE" 146 70 709.65 373.3 4.1 13.8752043500388 60.8675473457602 2019-05-27 0 0 0 4.1
"2448" "J656.B" "Midwest" 37.0440278 91.14075 "C5613" "CLMB" 207 116 808.35 389.65 27.94 14.3884488908568 -98.9624471189003 2019-07-27 0 0 0 27.94
"2449" "J656.B" "Midwest" 37.0440278 91.14075 "M4602" "KBSM" 214 123 700.6 330 4 14.4669873822673 -128.974924670499 2019-08-03 0 0 0 4
"2450" "J656.C" "Midwest" 37.0440278 91.14075 "P4220" "PKLE" 139 74 570.9 359.8 1.5 13.7466750839437 72.7208383076665 2019-05-20 0 0 1.5 1.5
"2451" "J656.C" "Midwest" 37.0440278 91.14075 "C4208" "CLMB" 218 112 941.05 424.7 0 14.0507219098991 -119.157906152061 2019-08-07 0 0 0 0
"2452" "J657.A" "Midwest" 37.0729556 91.19740833 "P5013" "PKLE" 138 79 545.7 359.8 1.5 13.7264748510805 74.259897972243 2019-05-19 0 1.5 1.5 1.5
"2453" "J657.A" "Midwest" 37.0729556 91.19740833 "C3206" "CLMB" 188 116 571.55 346.97 24.64 14.79252698412 -48.338942144413 2019-07-08 0 0 0 24.64
"2454" "J657.B" "Midwest" 37.0729556 91.19740833 "P5815" "PKLE" 138 74 554.3 359.8 1.5 13.7264748510805 74.259897972243 2019-05-19 0 1.5 1.5 1.5
"2455" "J657.B" "Midwest" 37.0729556 91.19740833 "C5805" "CLMB" 189 116 583.65 346.97 24.64 14.7782356026609 -51.4489732527885 2019-07-09 1.02 1.02 1.02 25.66
"2456" "J657.C" "Midwest" 37.0729556 91.19740833 "P2612" "PKLE" 145 72 681.5 373 4.1 13.8582966979984 62.6751404413675 2019-05-26 0 0 0 4.1
"2457" "J657.C" "Midwest" 37.0729556 91.19740833 "C3816" "CLMB" 203 112 781.95 392.44 41.15 14.4947233403686 -89.9305705717403 2019-07-23 0 21.84 27.94 41.15
"2458" "J657.C" "Midwest" 37.0729556 91.19740833 "M3210" "KBSM" 214 130 689.75 300 4 14.4669873822673 -128.974924670499 2019-08-03 0 0 0 4
"2459" "J658.A" "Midwest" 38.8853611 91.54294444 "P2409" "PKLE" 140 62 649.85 370.2 1.5 13.7664370187012 71.1429651269512 2019-05-21 4.1 4.1 4.1 5.6
"2460" "J658.A" "Midwest" 38.8853611 91.54294444 "C4615" "CLMB" 199 112 726.4 361.2 10.42 14.5905823740938 -79.990369546509 2019-07-19 0 0 9.91 10.42
"2461" "J658.A" "Midwest" 38.8853611 91.54294444 "M5613" "KBSM" 217 120 731.75 364 0 14.3563655510715 -134.569647903288 2019-08-06 4 4 4 4
"2462" "J658.B" "Midwest" 38.8853611 91.54294444 "P2214" "PKLE" 145 67 722.65 374.3 4.1 13.8582966979984 62.6751404413675 2019-05-26 0 0 0 4.1
"2463" "J658.B" "Midwest" 38.8853611 91.54294444 "C3219" "CLMB" 203 112 781.95 392.44 41.15 14.4947233403686 -89.9305705717403 2019-07-23 0 21.84 27.94 41.15
"2464" "J658.B" "Midwest" 38.8853611 91.54294444 "M6210" "KBSM" 217 124 731.75 330 0 14.3563655510715 -134.569647903288 2019-08-06 4 4 4 4
"2465" "J660.A" "Gulf" 29.897867 100.996962 "P3021" "PKLE" 194 30 1615.65 525.1 9.7 13.9662576822507 -46.8704748388795 2019-07-14 0 0 0 9.7
"2466" "J660.A" "Gulf" 29.897867 100.996962 "M1802" "KBSM" 261 133 1082.9 384 14 12.4184916815375 -170.23170757799 2019-09-19 0 0 0 14
"2467" "J660.B" "Gulf" 29.897867 100.996962 "M5808" "KBSM" 256 129 1049.15 398 35 12.6543729598405 -169.137075527042 2019-09-14 0 12 17 35
"2468" "J660.B" "Gulf" 29.897867 100.996962 "C1816" "CLMB" 259 122 1360.85 495.55 0 12.4627975741209 -149.918715811638 2019-09-17 0 0 0 0
"2469" "J660.B" "Gulf" 29.897867 100.996962 "P1217" "PKLE" 306 37 3435.4 685.4 3.5 10.972508894714 -96.6393775684537 2019-11-03 0 0 0 3.5
"2470" "J660.C" "Gulf" 29.897867 100.996962 "C3011" "CLMB" 247 122 1225.75 476.25 38.86 12.9575334394334 -146.096203971692 2019-09-05 0 0 0 38.86
"2471" "J660.C" "Gulf" 29.897867 100.996962 "M4802" "KBSM" 261 133 1082.9 384 14 12.4184916815375 -170.23170757799 2019-09-19 0 0 0 14
"2472" "J660.C" "Gulf" 29.897867 100.996962 "P4006" "PKLE" 284 36 3296.9 591.1 12.2 11.6027737649693 -107.968430150658 2019-10-12 0.3 12.5 12.5 12.5
"2473" "J661.A" "Atlantic" 37.841403 75.654336 "P4003" "PKLE" 145 68 711.3 374.3 4.1 13.8582966979984 62.6751404413675 2019-05-26 0 0 0 4.1
"2474" "J661.A" "Atlantic" 37.841403 75.654336 "C1812" "CLMB" 200 119 726.35 356.12 10.42 14.5676492268059 -82.5593302364631 2019-07-20 3.3 3.3 3.3 13.72
"2475" "J661.A" "Atlantic" 37.841403 75.654336 "M1411" "KBSM" 210 132 656.8 300 4 14.6069030563345 -120.622283791721 2019-07-30 0 4 4 4
"2476" "J661.B" "Atlantic" 37.841403 75.654336 "P1405" "PKLE" 161 76 917.1 430.2 44.7 14.0620236476778 29.7243844648676 2019-06-11 0.8 0.8 27.2 45.5
"2477" "J661.B" "Atlantic" 37.841403 75.654336 "C2809" "CLMB" 199 116 713.5 358.41 10.42 14.5905823740938 -79.990369546509 2019-07-19 0 0 9.91 10.42
"2478" "J661.B" "Atlantic" 37.841403 75.654336 "M3815" "KBSM" 212 127 678.9 330 4 14.5380871129508 -124.928887733419 2019-08-01 0 0 0 4
"2479" "J662.A" "Atlantic" 37.749051 75.785507 "P5221" "PKLE" 149 70 757.75 373.3 0 13.9228122437395 55.2241169652923 2019-05-30 12.2 12.2 12.2 12.2
"2480" "J662.A" "Atlantic" 37.749051 75.785507 "C5004" "CLMB" 207 122 792.9 333.76 27.94 14.3884488908568 -98.9624471189003 2019-07-27 0 0 0 27.94
"2481" "J662.B" "Atlantic" 37.749051 75.785507 "P3409" "PKLE" 148 66 774.9 374.3 0 13.9074722112492 57.1414796106694 2019-05-29 0 0 0 0
"2482" "J662.B" "Atlantic" 37.749051 75.785507 "C5002" "CLMB" 218 119 924.5 419.62 0 14.0507219098991 -119.157906152061 2019-08-07 0 0 0 0
"2483" "J662.B" "Atlantic" 37.749051 75.785507 "M3813" "KBSM" 252 137 994.9 340 2 12.8418102030715 -167.880269837397 2019-09-10 1 2 2 3
"2484" "J662.C" "Atlantic" 37.749051 75.785507 "P3218" "PKLE" 146 79 672.7 363.9 4.1 13.8752043500388 60.8675473457602 2019-05-27 0 0 0 4.1
"2485" "J662.C" "Atlantic" 37.749051 75.785507 "C2403" "CLMB" 218 119 924.5 419.62 0 14.0507219098991 -119.157906152061 2019-08-07 0 0 0 0
"2486" "J662.F" "Atlantic" 37.749051 75.785507 "P5402" "PKLE" 158 53 950.55 418.2 27.7 14.0353629655423 36.4819861356935 2019-06-08 0 0 14.7 27.7
"2487" "J662.F" "Atlantic" 37.749051 75.785507 "C3809" "CLMB" 213 116 873.1 421.91 32.26 14.211725606504 -110.803261422527 2019-08-02 0 0 3.3 32.26
"2488" "J663.A" "Atlantic" 38.373739 76.149184 "P3618" "PKLE" 154 70 837.4 385.5 12.2 13.9911873490845 45.1230039123267 2019-06-04 9.4 9.4 9.4 21.6
"2489" "J663.A" "Atlantic" 38.373739 76.149184 "C3205" "CLMB" 206 119 793.3 387.36 31.24 14.4159384595009 -96.7903197542697 2019-07-26 0 0 0 31.24
"2490" "J663.A" "Atlantic" 38.373739 76.149184 "M1003" "KBSM" 242 135 943 335 25 13.302667795408 -163.006213898205 2019-08-31 0 0 8 25
"2491" "J663.B" "Atlantic" 38.373739 76.149184 "P4411" "PKLE" 178 74 1190.8 466.6 25 14.1016810884826 -10.8586208492568 2019-06-28 0 15 15.3 25
"2492" "J663.B" "Atlantic" 38.373739 76.149184 "C2816" "CLMB" 206 122 781.5 333.76 31.24 14.4159384595009 -96.7903197542697 2019-07-26 0 0 0 31.24
"2493" "J663.B" "Atlantic" 38.373739 76.149184 "M3003" "KBSM" 247 138 965.15 338 4 13.0738791979669 -165.779093062093 2019-09-05 0 0 1 4
"2494" "J663.C" "Atlantic" 38.373739 76.149184 "P2812" "PKLE" 175 80 1127.7 451.3 9.7 14.1087257090851 -3.63015771147488 2019-06-25 0 9.7 9.7 9.7
"2495" "J663.C" "Atlantic" 38.373739 76.149184 "C3801" "CLMB" 206 119 793.3 387.36 31.24 14.4159384595009 -96.7903197542697 2019-07-26 0 0 0 31.24
"2496" "J664.A" "Atlantic" 39.7735444 74.53361111 "P4418" "PKLE" 143 72 649.1 373 5.6 13.8229855050912 66.1772137000064 2019-05-24 0 0 0 5.6
"2497" "J664.A" "Atlantic" 39.7735444 74.53361111 "C1418" "CLMB" 180 122 447.6 266.44 0 14.8749101298187 -22.2212006650203 2019-06-30 0 0 0 0
"2498" "J664.A" "Atlantic" 39.7735444 74.53361111 "M1406" "KBSM" 193 127 455.6 296 0 15.0786819304937 -73.2171271304018 2019-07-13 0 0 0 0
"2499" "J664.B" "Atlantic" 39.7735444 74.53361111 "P4201" "PKLE" 147 84 648.7 363.9 0 13.891599578024 59.0228207465209 2019-05-28 0 0 0 0
"2500" "J664.C" "Atlantic" 39.7735444 74.53361111 "P2422" "PKLE" 135 68 556.95 368.7 3.3 13.6633521415852 78.6446346128571 2019-05-16 0 0 0 3.3
"2501" "J664.C" "Atlantic" 39.7735444 74.53361111 "C3603" "CLMB" 184 119 516.8 320.04 0 14.8409463954446 -35.524039585718 2019-07-04 22.1 22.1 22.1 22.1
"2502" "J664.C" "Atlantic" 39.7735444 74.53361111 "M1410" "KBSM" 200 132 548.45 278 12 14.9115581035165 -95.0558907973651 2019-07-20 4 5 8 16
"2503" "J664.D" "Atlantic" 39.7735444 74.53361111 "P5218" "PKLE" 149 86 662.55 363.9 0 13.9228122437395 55.2241169652923 2019-05-30 12.2 12.2 12.2 12.2
"2504" "J664.D" "Atlantic" 39.7735444 74.53361111 "C6807" "CLMB" 189 119 580 344.68 24.64 14.7782356026609 -51.4489732527885 2019-07-09 1.02 1.02 1.02 25.66
"2505" "J664.E" "Atlantic" 39.7735444 74.53361111 "P3217" "PKLE" 129 71 485.7 364.4 83.1 13.5267198982283 86.3849417469268 2019-05-10 0 0.3 36.9 83.1
"2506" "J664.E" "Atlantic" 39.7735444 74.53361111 "C4416" "CLMB" 182 122 476.05 266.44 0 14.8597691561382 -28.9236453888556 2019-07-02 0 0 0 0
"2507" "J664.E" "Atlantic" 39.7735444 74.53361111 "M2208" "KBSM" 196 133 489.3 264 0 15.0122239225446 -82.9550627262741 2019-07-16 8 8 8 8
"2508" "J664.F" "Atlantic" 39.7735444 74.53361111 "P1001" "PKLE" 142 89 524.55 363.9 5.6 13.80460294573 67.8710151162321 2019-05-23 0 0 4.1 5.6
"2509" "J664.F" "Atlantic" 39.7735444 74.53361111 "C6019" "CLMB" 179 116 449.4 322.33 7.87 14.881082685559 -18.8383962458772 2019-06-29 0 0 0 7.87
"2510" "J664.G" "Atlantic" 39.7735444 74.53361111 "P6401" "PKLE" 134 83 462.25 358.3 3.6 13.6415064097483 80.029152833734 2019-05-15 0 0 0 3.6
"2511" "J665.A" "Atlantic" 40.9420833 73.47866667 "P6207" "PKLE" 136 72 540.15 367.4 3.3 13.6848026128083 77.2216964031642 2019-05-17 0 0 0 3.3
"2512" "J665.A" "Atlantic" 40.9420833 73.47866667 "C3807" "CLMB" 188 119 567.9 344.68 24.64 14.79252698412 -48.338942144413 2019-07-08 0 0 0 24.64
"2513" "J665.A" "Atlantic" 40.9420833 73.47866667 "M1808" "KBSM" 214 135 689.75 291 4 14.4669873822673 -128.974924670499 2019-08-03 0 0 0 4
"2514" "J665.B" "Atlantic" 40.9420833 73.47866667 "P1414" "PKLE" 136 76 522.35 358.3 3.3 13.6848026128083 77.2216964031642 2019-05-17 0 0 0 3.3
"2515" "J665.B" "Atlantic" 40.9420833 73.47866667 "C4218" "CLMB" 189 119 580 344.68 24.64 14.7782356026609 -51.4489732527885 2019-07-09 1.02 1.02 1.02 25.66
"2516" "J665.B" "Atlantic" 40.9420833 73.47866667 "M5014" "KBSM" 212 137 668.8 290 4 14.5380871129508 -124.928887733419 2019-08-01 0 0 0 4
"2517" "J665.C" "Atlantic" 40.9420833 73.47866667 "P2609" "PKLE" 145 89 573.8 363.9 4.1 13.8582966979984 62.6751404413675 2019-05-26 0 0 0 4.1
"2518" "J665.C" "Atlantic" 40.9420833 73.47866667 "C1620" "CLMB" 192 119 620.1 345.7 1.02 14.7302962559012 -60.5219638553535 2019-07-12 0 0 0 1.02
"2519" "J665.C" "Atlantic" 40.9420833 73.47866667 "M4601" "KBSM" 212 133 674.65 298 4 14.5380871129508 -124.928887733419 2019-08-01 0 0 0 4
"2520" "J665.D" "Atlantic" 40.9420833 73.47866667 "P2418" "PKLE" 149 79 720.8 363.9 0 13.9228122437395 55.2241169652923 2019-05-30 12.2 12.2 12.2 12.2
"2521" "J665.D" "Atlantic" 40.9420833 73.47866667 "C4408" "CLMB" 192 119 620.1 345.7 1.02 14.7302962559012 -60.5219638553535 2019-07-12 0 0 0 1.02
"2522" "J665.D" "Atlantic" 40.9420833 73.47866667 "M2013" "KBSM" 217 137 715.05 290 0 14.3563655510715 -134.569647903288 2019-08-06 4 4 4 4
"2523" "J665.E" "Atlantic" 40.9420833 73.47866667 "P2802" "PKLE" 148 82 684.1 363.9 0 13.9074722112492 57.1414796106694 2019-05-29 0 0 0 0
"2524" "J665.F" "Atlantic" 40.9420833 73.47866667 "P7017" "PKLE" 142 81 594.15 363.9 5.6 13.80460294573 67.8710151162321 2019-05-23 0 0 4.1 5.6
"2525" "J665.F" "Atlantic" 40.9420833 73.47866667 "C3605" "CLMB" 203 122 753.6 333.76 41.15 14.4947233403686 -89.9305705717403 2019-07-23 0 21.84 27.94 41.15
"2526" "J665.G" "Atlantic" 40.9420833 73.47866667 "P2419" "PKLE" 153 73 800.15 376.6 12.2 13.9786531813311 47.2089433414425 2019-06-03 0 0 0 12.2
"2527" "J665.G" "Atlantic" 40.9420833 73.47866667 "C3010" "CLMB" 196 122 655 292.1 0 14.6550394004226 -71.9571670988621 2019-07-16 0.51 0.51 0.51 0.51
"2528" "J665.H" "Atlantic" 40.9420833 73.47866667 "P3605" "PKLE" 140 67 644.9 370.2 1.5 13.7664370187012 71.1429651269512 2019-05-21 4.1 4.1 4.1 5.6
"2529" "J665.H" "Atlantic" 40.9420833 73.47866667 "C3212" "CLMB" 188 119 567.9 344.68 24.64 14.79252698412 -48.338942144413 2019-07-08 0 0 0 24.64
"2530" "J665.H" "Atlantic" 40.9420833 73.47866667 "M3616" "KBSM" 210 127 661.05 330 4 14.6069030563345 -120.622283791721 2019-07-30 0 4 4 4
"2531" "J666.A" "Atlantic" 35.610982 75.923248 "P1612" "PKLE" 162 83 893.8 431 41.9 14.0696421603987 27.4266457954489 2019-06-12 0 0.8 0.8 41.9
"2532" "J666.A" "Atlantic" 35.610982 75.923248 "C1203" "CLMB" 189 119 580 344.68 24.64 14.7782356026609 -51.4489732527885 2019-07-09 1.02 1.02 1.02 25.66
"2533" "J666.B" "Atlantic" 35.610982 75.923248 "P4016" "PKLE" 145 84 616.9 363.9 4.1 13.8582966979984 62.6751404413675 2019-05-26 0 0 0 4.1
"2534" "J666.B" "Atlantic" 35.610982 75.923248 "C5218" "CLMB" 179 116 449.4 322.33 7.87 14.881082685559 -18.8383962458772 2019-06-29 0 0 0 7.87
"2535" "J666.B" "Atlantic" 35.610982 75.923248 "M2220" "KBSM" 198 135 517 265 8 14.9635537749594 -89.1353426794488 2019-07-18 3 3 11 11
"2536" "J666.C" "Atlantic" 35.610982 75.923248 "P4207" "PKLE" 153 75 791.65 376.1 12.2 13.9786531813311 47.2089433414425 2019-06-03 0 0 0 12.2
"2537" "J666.C" "Atlantic" 35.610982 75.923248 "C4811" "CLMB" 199 126 691.3 299.73 10.42 14.5905823740938 -79.990369546509 2019-07-19 0 0 9.91 10.42
"2538" "J667.A" "Atlantic" 35.029599 79.610713 "P5020" "PKLE" 192 74 1430.6 499.2 9.7 13.9917255095338 -42.7251476399448 2019-07-12 0 0 0 9.7
"2539" "J667.A" "Atlantic" 35.029599 79.610713 "C3620" "CLMB" 225 175 623.75 126.5 26.92 13.8080211236188 -128.724782589997 2019-08-14 0 0.76 4.82 26.92
"2540" "J667.B" "Atlantic" 35.029599 79.610713 "P4213" "PKLE" 181 71 1260.45 498.6 37.9 14.0886567069036 -18.0024083683556 2019-07-01 0 11.9 22.6 37.9
"2541" "J667.B" "Atlantic" 35.029599 79.610713 "C4410" "CLMB" 210 133 803.1 343.43 28.96 14.3025185438104 -105.13651793019 2019-07-30 0 28.96 28.96 28.96
"2542" "J667.C" "Atlantic" 35.029599 79.610713 "P2613" "PKLE" 196 66 1568.55 509.6 0 13.9385411952568 -50.8848609730457 2019-07-16 0 0 0 0
"2543" "J667.C" "Atlantic" 35.029599 79.610713 "C5603" "CLMB" 213 122 857.65 366.02 32.26 14.211725606504 -110.803261422527 2019-08-02 0 0 3.3 32.26
