"PLANT_ID" "SUBPOP" "Lat_origin" "Long_origin" "PLOT_GL" "SITE" "GR50" "DOY" "DYLN" "cgdd_12c_jan2gr" "cgdd_8c_jan2gr" "GDD_12C_SM" "tmax_18d" "tmin_18d" "tave_18d" "cgdd_12c_18d" "tmax_10d" "tmin_10d" "tave_10d" "cgdd_12c_10d" "tmax_5d" "tmin_5d" "tave_5d" "cgdd_12c_5d"
"2111" "J595.B" "Atlantic" 35.871111 75.9798333 "B1512" "BRKG" 144 2019-05-25 15.0829444412388 37.65 110.6 3.8 15.4388888888889 6.43888888888889 10.9388888888889 1.475 16 7.65 11.825 1.805 14.66 7.64 11.15 0.76
"2112" "J595.B" "Atlantic" 35.871111 75.9798333 "L1402" "LINC" 158 2019-06-08 15.043721291097 218.95 417.85 11.9 24.3222222222222 12.7555555555556 18.5388888888889 6.65 26.89 14.61 20.75 8.75 28.56 17.66 23.11 11.11
"2113" "J595.C" "Atlantic" 35.871111 75.9798333 "P3609" "PKLE" 78 2019-03-20 12.0914579400706 195.5 411.05 6.9 20.1277777777778 8.77777777777778 14.4527777777778 4.325 21.89 10.88 16.385 4.385 21.34 8.54 14.94 2.94
"2114" "J595.C" "Atlantic" 35.871111 75.9798333 "T1301" "TMPL" 77 2019-03-19 12.0596198871714 130.575 298.67 3.74 16.7683333333333 7.665 12.2166666666667 2.96777777777778 18.976 10.073 14.5245 2.889 17.152 7.872 12.512 1.241
"2115" "J595.C" "Atlantic" 35.871111 75.9798333 "C6801" "CLMB" 116 2019-04-27 13.6484504460942 72.4 182.15 2.85 20.1888888888889 6.95555555555556 13.5722222222222 2.675 20.06 7.98 14.02 2.3 19.34 8.22 13.78 1.78
"2116" "J595.C" "Atlantic" 35.871111 75.9798333 "S1611" "STIL" 144 2019-05-25 14.2896866490151 343.265 630.365 11.485 25.2616666666667 13.455 19.3583333333333 7.48 27.336 15.746 21.541 9.541 28.334 16.468 22.401 10.401
"2117" "J595.C" "Atlantic" 35.871111 75.9798333 "M4809" "KBSM" 127 2019-05-08 14.3093908911833 25.9 104.3 0 16.4777777777778 5 10.7388888888889 0.861111111111111 15.34 5.89 10.615 0.66 18.92 5.82 12.37 1.32
"2118" "J595.C" "Atlantic" 35.871111 75.9798333 "B3302" "BRKG" 158 2019-06-08 15.4118944810735 122.05 250 13 22.0277777777778 11.1166666666667 16.5722222222222 4.9 26.44 13.24 19.84 7.84 29 15.58 22.29 10.29
"2119" "J595.C" "Atlantic" 35.871111 75.9798333 "L4005" "LINC" 158 2019-06-08 15.043721291097 218.95 417.85 11.9 24.3222222222222 12.7555555555556 18.5388888888889 6.65 26.89 14.61 20.75 8.75 28.56 17.66 23.11 11.11
"2120" "J597.A" "Atlantic" 39.0535 76.22113889 "P5204" "PKLE" 71 2019-03-13 11.8752698218965 172.3 359.85 8.55 18.6444444444444 7.95 13.2972222222222 3.73333333333333 20.84 8.97 14.905 5.465 25.68 13.66 19.67 7.67
"2121" "J597.A" "Atlantic" 39.0535 76.22113889 "C4420" "CLMB" 126 2019-05-07 14.0087935789328 103.15 249.65 5.85 20.0222222222222 9.44444444444444 14.7333333333333 2.95 19.17 10.33 14.75 3.075 20.22 10.3 15.26 3.26
"2122" "J597.A" "Atlantic" 39.0535 76.22113889 "S2717" "STIL" 109 2019-04-20 13.2485322744682 108.53 257.82 3.225 22.2694444444444 9.06222222222222 15.6658333333333 4.26361111111111 20.344 7.158 13.751 2.827 22.674 9.69 16.182 4.182
"2123" "J597.A" "Atlantic" 39.0535 76.22113889 "L1906" "LINC" 144 2019-05-25 14.7546957814113 107.7 250.6 6.6 19.5388888888889 7.93333333333333 13.7361111111111 3.075 21.39 10 15.695 4.63 17.1 7.68 12.39 1.69
"2124" "J597.A" "Atlantic" 39.0535 76.22113889 "M2419" "KBSM" 137 2019-05-18 14.6684902370718 49.15 154.55 7.7 18.0944444444444 6.57222222222222 12.3333333333333 1.65833333333333 18.79 6.91 12.85 2.325 22.8 8.7 15.75 3.8
"2125" "J597.B" "Atlantic" 39.0535 76.22113889 "P6604" "PKLE" 74 2019-03-16 11.9678444808205 181.55 381.1 0.75 18.55 8.38333333333333 13.4666666666667 3.90277777777778 23.84 12.94 18.39 6.39 22.22 12.1 17.16 5.16
"2126" "J597.B" "Atlantic" 39.0535 76.22113889 "C3015" "CLMB" 116 2019-04-27 13.6484504460942 72.4 182.15 2.85 20.1888888888889 6.95555555555556 13.5722222222222 2.675 20.06 7.98 14.02 2.3 19.34 8.22 13.78 1.78
"2127" "J597.B" "Atlantic" 39.0535 76.22113889 "S2009" "STIL" 107 2019-04-18 13.1773311387318 105.09 246.38 2.68 21.7922222222222 8.75111111111111 15.2716666666667 4.11305555555556 21.808 8.936 15.372 4.448 22.232 10.344 16.288 4.557
"2128" "J597.B" "Atlantic" 39.0535 76.22113889 "L1107" "LINC" 134 2019-05-15 14.4551515561514 61.4 173.15 7.45 17.0055555555556 5.08888888888889 11.0472222222222 0.894444444444445 18.01 5.83 11.92 1.4 20 6 13 1.81
"2129" "J597.B" "Atlantic" 39.0535 76.22113889 "M1102" "KBSM" 136 2019-05-17 14.6352410731026 41.45 142.85 5.45 17.0166666666667 6.23333333333333 11.625 1.23055555555556 17.64 6.24 11.94 1.555 20.28 7.6 13.94 2.26
"2130" "J597.C" "Atlantic" 39.0535 76.22113889 "K1010" "KING" 86 2019-03-28 12.3116512774839 434.8 736.4 6.9 24.3111111111111 15.7277777777778 20.0194444444444 8.01944444444444 24.24 14.4 19.32 7.32 26.36 16.48 21.42 9.42
"2131" "J597.C" "Atlantic" 39.0535 76.22113889 "P5021" "PKLE" 84 2019-03-26 12.2766780713303 246.85 486.4 7.7 24.1722222222222 12.3722222222222 18.2722222222222 6.27222222222222 24.95 12.11 18.53 6.53 26.66 15.34 21 9
"2132" "J597.C" "Atlantic" 39.0535 76.22113889 "C2203" "CLMB" 116 2019-04-27 13.6484504460942 72.4 182.15 2.85 20.1888888888889 6.95555555555556 13.5722222222222 2.675 20.06 7.98 14.02 2.3 19.34 8.22 13.78 1.78
"2133" "J597.C" "Atlantic" 39.0535 76.22113889 "S3818" "STIL" 100 2019-04-11 12.9227987017719 82.305 204.94 2.045 20.9294444444444 7.61166666666667 14.2705555555556 3.55138888888889 24.427 9.823 17.125 5.125 26.802 11.178 18.99 6.99
"2134" "J597.C" "Atlantic" 39.0535 76.22113889 "F1916" "FRMI" 140 2019-05-21 14.7076949451141 68.8 200.05 0 19.4222222222222 7.47777777777778 13.45 2.07222222222222 20.5 7.96 14.23 2.75 20.22 8.46 14.34 2.87
"2135" "J597.C" "Atlantic" 39.0535 76.22113889 "L4010" "LINC" 136 2019-05-17 14.5202540719427 82.65 202.4 13.55 18.9833333333333 6.44444444444444 12.7138888888889 2.075 19.89 7.22 13.555 3.03 25.56 10.1 17.83 6.06
"2136" "J597.C" "Atlantic" 39.0535 76.22113889 "B1510" "BRKG" 142 2019-05-23 15.0211487927613 33.85 99.7 0 14.85 5.86111111111111 10.3555555555556 1.26388888888889 17 7.77 12.385 2.275 11.44 5 8.22 0
"2137" "J597.C" "Atlantic" 39.0535 76.22113889 "M6009" "KBSM" 129 2019-05-10 14.3856047474734 30.15 112.55 0 15.8111111111111 5.16111111111111 10.4861111111111 0.8 17.32 6.2 11.76 1.085 17.42 6.38 11.9 1.68
"2138" "J598.A" "Atlantic" 38.77238889 75.97663889 "P3814" "PKLE" 84 2019-03-26 12.2766780713303 246.85 486.4 7.7 24.1722222222222 12.3722222222222 18.2722222222222 6.27222222222222 24.95 12.11 18.53 6.53 26.66 15.34 21 9
"2139" "J598.A" "Atlantic" 38.77238889 75.97663889 "S3118" "STIL" 114 2019-04-25 13.4228928010986 136.125 305.415 5.705 22.18 9.79055555555555 15.9852777777778 4.58305555555556 22.346 11.355 16.8505 4.8505 22.018 13.02 17.519 5.519
"2140" "J598.A" "Atlantic" 38.77238889 75.97663889 "C4013" "CLMB" 119 2019-04-30 13.7601402583932 78.4 196.9 3.3 19.5388888888889 7.43333333333333 13.4861111111111 2.49722222222222 20.05 8.97 14.51 2.835 19.2 7.36 13.28 1.93
"2141" "J598.A" "Atlantic" 38.77238889 75.97663889 "L1104" "LINC" 146 2019-05-27 14.8061065771603 122.9 273.8 7.75 21.0555555555556 8.82777777777778 14.9416666666667 3.91944444444444 20.51 9.67 15.09 4.025 23 10.46 16.73 4.73
"2142" "J598.A" "Atlantic" 38.77238889 75.97663889 "M5208" "KBSM" 136 2019-05-17 14.6352410731026 41.45 142.85 5.45 17.0166666666667 6.23333333333333 11.625 1.23055555555556 17.64 6.24 11.94 1.555 20.28 7.6 13.94 2.26
"2143" "J598.B" "Atlantic" 38.77238889 75.97663889 "P4017" "PKLE" 79 2019-03-21 12.1223631901919 201.85 421.4 6.35 21.2111111111111 9.3 15.2555555555556 4.67777777777778 22.73 10.49 16.61 4.61 23.24 8.88 16.06 4.06
"2144" "J598.B" "Atlantic" 38.77238889 75.97663889 "S3817" "STIL" 114 2019-04-25 13.4228928010986 136.125 305.415 5.705 22.18 9.79055555555555 15.9852777777778 4.58305555555556 22.346 11.355 16.8505 4.8505 22.018 13.02 17.519 5.519
"2145" "J598.B" "Atlantic" 38.77238889 75.97663889 "T2704" "TMPL" 112 2019-04-23 13.1364888635829 334.625 637.77 9.235 24.4644444444444 13.0083333333333 18.7363888888889 6.73638888888889 24.52 13.087 18.8035 6.8035 24.768 13.946 19.357 7.357
"2146" "J598.B" "Atlantic" 38.77238889 75.97663889 "C3402" "CLMB" 116 2019-04-27 13.6484504460942 72.4 182.15 2.85 20.1888888888889 6.95555555555556 13.5722222222222 2.675 20.06 7.98 14.02 2.3 19.34 8.22 13.78 1.78
"2147" "J598.B" "Atlantic" 38.77238889 75.97663889 "L3901" "LINC" 138 2019-05-19 14.5829013276327 99.25 227 4.95 20.1611111111111 7.31111111111111 13.7361111111111 2.99722222222222 22.73 9 15.865 4.69 28.46 13.66 21.06 9.06
"2148" "J598.B" "Atlantic" 38.77238889 75.97663889 "B2006" "BRKG" 140 2019-05-21 14.956132373186 33.85 95.7 0 15.5 5.36666666666667 10.4333333333333 1.275 17.34 7.49 12.415 2.275 14.78 5.76 10.27 1.25
"2149" "J598.B" "Atlantic" 38.77238889 75.97663889 "M2402" "KBSM" 133 2019-05-14 14.531727254189 30.15 119.55 0 15.0333333333333 4.9 9.96666666666667 0.602777777777778 16.8 5.12 10.96 0.91 14.24 3.86 9.05 0
"2150" "J599.A" "Atlantic" 38.40719444 76.05972222 "P7421" "PKLE" 74 2019-03-16 11.9678444808205 181.55 381.1 0.75 18.55 8.38333333333333 13.4666666666667 3.90277777777778 23.84 12.94 18.39 6.39 22.22 12.1 17.16 5.16
"2151" "J599.A" "Atlantic" 38.40719444 76.05972222 "C1113" "CLMB" 122 2019-05-03 13.868909256626 86.95 217.45 0.0999999999999996 19.8277777777778 9.44444444444444 14.6361111111111 2.97222222222222 18.59 9.34 13.965 2.29 17.98 11.84 14.91 2.91
"2152" "J599.A" "Atlantic" 38.40719444 76.05972222 "S1318" "STIL" 121 2019-05-02 13.6563848340598 175.92 373.21 3.62 23.05 11.3516666666667 17.2008333333333 5.20083333333333 22.537 11.621 17.079 5.079 22.88 12.432 17.656 5.656
"2153" "J599.A" "Atlantic" 38.40719444 76.05972222 "L1210" "LINC" 136 2019-05-17 14.5202540719427 82.65 202.4 13.55 18.9833333333333 6.44444444444444 12.7138888888889 2.075 19.89 7.22 13.555 3.03 25.56 10.1 17.83 6.06
"2154" "J599.A" "Atlantic" 38.40719444 76.05972222 "M6209" "KBSM" 131 2019-05-12 14.4597635951941 30.15 113.15 0 15.0666666666667 5.22222222222222 10.1444444444444 0.8 16.49 5.51 11 1.085 15 4.88 9.94 0.85
"2155" "J599.B" "Atlantic" 38.40719444 76.05972222 "P1412" "PKLE" 74 2019-03-16 11.9678444808205 181.55 381.1 0.75 18.55 8.38333333333333 13.4666666666667 3.90277777777778 23.84 12.94 18.39 6.39 22.22 12.1 17.16 5.16
"2156" "J599.B" "Atlantic" 38.40719444 76.05972222 "C4413" "CLMB" 122 2019-05-03 13.868909256626 86.95 217.45 0.0999999999999996 19.8277777777778 9.44444444444444 14.6361111111111 2.97222222222222 18.59 9.34 13.965 2.29 17.98 11.84 14.91 2.91
"2157" "J599.B" "Atlantic" 38.40719444 76.05972222 "S3814" "STIL" 107 2019-04-18 13.1773311387318 105.09 246.38 2.68 21.7922222222222 8.75111111111111 15.2716666666667 4.11305555555556 21.808 8.936 15.372 4.448 22.232 10.344 16.288 4.557
"2158" "J599.B" "Atlantic" 38.40719444 76.05972222 "L1511" "LINC" 136 2019-05-17 14.5202540719427 82.65 202.4 13.55 18.9833333333333 6.44444444444444 12.7138888888889 2.075 19.89 7.22 13.555 3.03 25.56 10.1 17.83 6.06
"2159" "J599.B" "Atlantic" 38.40719444 76.05972222 "M3216" "KBSM" 135 2019-05-16 14.6013518036023 36 133.4 4.6 16.2888888888889 5.65555555555556 10.9722222222222 0.927777777777778 16.83 5.29 11.06 1.01 18.6 5.74 12.17 1.17
"2160" "J599.C" "Atlantic" 38.40719444 76.05972222 "P2810" "PKLE" 81 2019-03-23 12.1841446988944 216.75 444.3 8.3 23.3722222222222 11.05 17.2111111111111 5.50555555555556 22.45 10.44 16.445 4.445 25.12 11.44 18.28 6.28
"2161" "J599.C" "Atlantic" 38.40719444 76.05972222 "C1804" "CLMB" 122 2019-05-03 13.868909256626 86.95 217.45 0.0999999999999996 19.8277777777778 9.44444444444444 14.6361111111111 2.97222222222222 18.59 9.34 13.965 2.29 17.98 11.84 14.91 2.91
"2162" "J599.C" "Atlantic" 38.40719444 76.05972222 "S3403" "STIL" 102 2019-04-13 12.9962780382886 82.305 204.94 0 20.44 7.505 13.9725 3.55138888888889 22.378 9.288 15.833 4.7745 21.384 7.528 14.456 4.339
"2163" "J599.C" "Atlantic" 38.40719444 76.05972222 "M2205" "KBSM" 135 2019-05-16 14.6013518036023 36 133.4 4.6 16.2888888888889 5.65555555555556 10.9722222222222 0.927777777777778 16.83 5.29 11.06 1.01 18.6 5.74 12.17 1.17
"2164" "J600.A" "Atlantic" 38.26494444 75.66383333 "P4804" "PKLE" 80 2019-03-22 12.1532602540957 208.45 432 6.6 22.5388888888889 9.94444444444444 16.2416666666667 5.04444444444445 22.89 10.05 16.47 4.47 24.68 9.66 17.17 5.17
"2165" "J600.A" "Atlantic" 38.26494444 75.66383333 "C4021" "CLMB" 116 2019-04-27 13.6484504460942 72.4 182.15 2.85 20.1888888888889 6.95555555555556 13.5722222222222 2.675 20.06 7.98 14.02 2.3 19.34 8.22 13.78 1.78
"2166" "J600.A" "Atlantic" 38.26494444 75.66383333 "M5607" "KBSM" 121 2019-05-02 14.0697541815429 19.3 81.4 0 15.6555555555556 4.22222222222222 9.93888888888889 0.605555555555556 14.32 4.43 9.375 0.355 12.2 4.78 8.49 0
"2167" "J600.B" "Atlantic" 38.26494444 75.66383333 "P1002" "PKLE" 74 2019-03-16 11.9678444808205 181.55 381.1 0.75 18.55 8.38333333333333 13.4666666666667 3.90277777777778 23.84 12.94 18.39 6.39 22.22 12.1 17.16 5.16
"2168" "J600.B" "Atlantic" 38.26494444 75.66383333 "S3413" "STIL" 116 2019-04-27 13.4909858158041 147.64 324.93 7.465 21.8866666666667 9.73055555555556 15.8086111111111 4.40638888888889 22.554 10.492 16.523 4.523 22.194 10.81 16.502 4.502
"2169" "J600.B" "Atlantic" 38.26494444 75.66383333 "C3009" "CLMB" 116 2019-04-27 13.6484504460942 72.4 182.15 2.85 20.1888888888889 6.95555555555556 13.5722222222222 2.675 20.06 7.98 14.02 2.3 19.34 8.22 13.78 1.78
"2170" "J600.B" "Atlantic" 38.26494444 75.66383333 "M3017" "KBSM" 127 2019-05-08 14.3093908911833 25.9 104.3 0 16.4777777777778 5 10.7388888888889 0.861111111111111 15.34 5.89 10.615 0.66 18.92 5.82 12.37 1.32
"2171" "J600.B" "Atlantic" 38.26494444 75.66383333 "L2612" "LINC" 124 2019-05-05 14.0976040752822 47.4 133.25 1.6 18.6833333333333 4.40555555555556 11.5444444444444 1.05277777777778 16.43 4.1 10.265 0.285 16.88 4.44 10.66 0.42
"2172" "J601.A" "Atlantic" 38.75575 76.15558333 "P3004" "PKLE" 68 2019-03-10 11.7829525544703 151.65 327.2 7.2 17.5333333333333 7.30555555555556 12.4194444444444 2.93611111111111 16.78 6.2 11.49 3.4 24.8 10.68 17.74 6.8
"2173" "J601.A" "Atlantic" 38.75575 76.15558333 "T1811" "TMPL" 79 2019-03-21 12.1230760156599 138.575 314.67 3.925 18.4927777777778 8.5 13.4963888888889 3.41222222222222 20.089 9.567 14.828 3.1925 20.468 9.214 14.841 2.841
"2174" "J601.A" "Atlantic" 38.75575 76.15558333 "C6203" "CLMB" 119 2019-04-30 13.7601402583932 78.4 196.9 3.3 19.5388888888889 7.43333333333333 13.4861111111111 2.49722222222222 20.05 8.97 14.51 2.835 19.2 7.36 13.28 1.93
"2175" "J601.A" "Atlantic" 38.75575 76.15558333 "S3214" "STIL" 119 2019-04-30 13.5911072085459 165.475 354.765 4.895 22.1144444444444 10.5005555555556 16.3075 4.62055555555555 23.265 12.124 17.6945 5.6945 24.512 11.228 17.87 5.87
"2176" "J601.A" "Atlantic" 38.75575 76.15558333 "M1419" "KBSM" 134 2019-05-15 14.5668410415973 31.4 124.8 1.25 15.7444444444444 5.15555555555556 10.45 0.672222222222222 16.81 5.22 11.015 0.965 16.2 4.06 10.13 0.25
"2177" "J601.A" "Atlantic" 38.75575 76.15558333 "L4113" "LINC" 158 2019-06-08 15.043721291097 218.95 417.85 11.9 24.3222222222222 12.7555555555556 18.5388888888889 6.65 26.89 14.61 20.75 8.75 28.56 17.66 23.11 11.11
"2178" "J601.A" "Atlantic" 38.75575 76.15558333 "B3005" "BRKG" 144 2019-05-25 15.0829444412388 37.65 110.6 3.8 15.4388888888889 6.43888888888889 10.9388888888889 1.475 16 7.65 11.825 1.805 14.66 7.64 11.15 0.76
"2179" "J601.B" "Atlantic" 38.75575 76.15558333 "P2008" "PKLE" 67 2019-03-09 11.752260287586 144.45 316 10.5 17.1277777777778 6.87222222222222 12 2.53611111111111 15.28 5.31 10.295 2.68 21.46 7.48 14.47 5.36
"2180" "J601.B" "Atlantic" 38.75575 76.15558333 "C4014" "CLMB" 122 2019-05-03 13.868909256626 86.95 217.45 0.0999999999999996 19.8277777777778 9.44444444444444 14.6361111111111 2.97222222222222 18.59 9.34 13.965 2.29 17.98 11.84 14.91 2.91
"2181" "J601.B" "Atlantic" 38.75575 76.15558333 "S3402" "STIL" 121 2019-05-02 13.6563848340598 175.92 373.21 3.62 23.05 11.3516666666667 17.2008333333333 5.20083333333333 22.537 11.621 17.079 5.079 22.88 12.432 17.656 5.656
"2182" "J601.B" "Atlantic" 38.75575 76.15558333 "M3420" "KBSM" 130 2019-05-11 14.4229497140553 30.15 112.55 0 15.4444444444444 4.95 10.1972222222222 0.8 16.83 5.68 11.255 1.085 15.06 4.84 9.95 0.85
"2183" "J602.A" "Atlantic" 33.3519 79.1937 "C2404" "CLMB" 119 2019-04-30 13.7601402583932 78.4 196.9 3.3 19.5388888888889 7.43333333333333 13.4861111111111 2.49722222222222 20.05 8.97 14.51 2.835 19.2 7.36 13.28 1.93
"2184" "J602.A" "Atlantic" 33.3519 79.1937 "L4213" "LINC" 134 2019-05-15 14.4551515561514 61.4 173.15 7.45 17.0055555555556 5.08888888888889 11.0472222222222 0.894444444444445 18.01 5.83 11.92 1.4 20 6 13 1.81
"2185" "J602.A" "Atlantic" 33.3519 79.1937 "M4220" "KBSM" 136 2019-05-17 14.6352410731026 41.45 142.85 5.45 17.0166666666667 6.23333333333333 11.625 1.23055555555556 17.64 6.24 11.94 1.555 20.28 7.6 13.94 2.26
"2186" "J602.B" "Atlantic" 33.3519 79.1937 "P4405" "PKLE" 70 2019-03-12 11.8444623301408 163.75 347.3 8 18.4 7.88888888888889 13.1444444444444 3.58055555555556 18.73 7.75 13.24 4.61 25.8 14.66 20.23 8.23
"2187" "J602.B" "Atlantic" 33.3519 79.1937 "C3810" "CLMB" 126 2019-05-07 14.0087935789328 103.15 249.65 5.85 20.0222222222222 9.44444444444444 14.7333333333333 2.95 19.17 10.33 14.75 3.075 20.22 10.3 15.26 3.26
"2188" "J602.B" "Atlantic" 33.3519 79.1937 "S3820" "STIL" 133 2019-05-14 14.0177601227865 236.485 479.585 9.905 22.885 11.5727777777778 17.2288888888889 5.35055555555556 23.158 10.955 17.0565 5.2755 22.752 9.64 16.196 4.382
"2189" "J602.B" "Atlantic" 33.3519 79.1937 "M3203" "KBSM" 137 2019-05-18 14.6684902370718 49.15 154.55 7.7 18.0944444444444 6.57222222222222 12.3333333333333 1.65833333333333 18.79 6.91 12.85 2.325 22.8 8.7 15.75 3.8
"2190" "J602.C" "Atlantic" 33.3519 79.1937 "P1407" "PKLE" 56 2019-02-26 11.419079208142 111.3 264.25 4.4 17.2166666666667 6.97222222222222 12.0944444444444 1.69722222222222 16.88 8.05 12.465 1.38 19.56 9.44 14.5 2.5
"2191" "J602.C" "Atlantic" 33.3519 79.1937 "S1517" "STIL" 121 2019-05-02 13.6563848340598 175.92 373.21 3.62 23.05 11.3516666666667 17.2008333333333 5.20083333333333 22.537 11.621 17.079 5.079 22.88 12.432 17.656 5.656
"2192" "J602.C" "Atlantic" 33.3519 79.1937 "C3420" "CLMB" 162 2019-06-12 14.8506984315608 365.3 649.3 4.75 26.75 15.7944444444444 21.2722222222222 9.27222222222222 26.86 15.66 21.26 9.26 25.58 14.6 20.09 8.09
"2193" "J602.C" "Atlantic" 33.3519 79.1937 "L1413" "LINC" 134 2019-05-15 14.4551515561514 61.4 173.15 7.45 17.0055555555556 5.08888888888889 11.0472222222222 0.894444444444445 18.01 5.83 11.92 1.4 20 6 13 1.81
"2194" "J602.C" "Atlantic" 33.3519 79.1937 "M6215" "KBSM" 130 2019-05-11 14.4229497140553 30.15 112.55 0 15.4444444444444 4.95 10.1972222222222 0.8 16.83 5.68 11.255 1.085 15.06 4.84 9.95 0.85
"2195" "J603.A" "Atlantic" 33.2592 79.6102 "P2415" "PKLE" 65 2019-03-07 11.6910268147197 122.6 286.15 4.95 15.0555555555556 5.7 10.3777777777778 1.32222222222222 14 4.37 9.185 1.57 11.66 0.84 6.25 0.99
"2196" "J603.A" "Atlantic" 33.2592 79.6102 "C1820" "CLMB" 119 2019-04-30 13.7601402583932 78.4 196.9 3.3 19.5388888888889 7.43333333333333 13.4861111111111 2.49722222222222 20.05 8.97 14.51 2.835 19.2 7.36 13.28 1.93
"2197" "J603.A" "Atlantic" 33.2592 79.6102 "S3908" "STIL" 154 2019-06-04 14.4719312449611 452.965 780.065 12.215 27.5177777777778 16.5644444444444 22.0411111111111 10.0411111111111 28.226 17.714 22.97 10.97 29.864 17.696 23.78 11.78
"2198" "J603.A" "Atlantic" 33.2592 79.6102 "M3418" "KBSM" 124 2019-05-05 14.1915129448733 21.75 92.9 0.700000000000001 15.9 4.51111111111111 10.2055555555556 0.630555555555556 13.94 4.57 9.255 0.245 17.22 6.02 11.62 0.49
"2199" "J603.B" "Atlantic" 33.2592 79.6102 "P2604" "PKLE" 61 2019-03-03 11.5693162203603 117.65 277.2 0 17.25 7.62777777777778 12.4388888888889 2.00833333333333 16.61 7.51 12.06 1.885 13.66 5.58 9.62 1.27
"2200" "J603.B" "Atlantic" 33.2592 79.6102 "C2408" "CLMB" 119 2019-04-30 13.7601402583932 78.4 196.9 3.3 19.5388888888889 7.43333333333333 13.4861111111111 2.49722222222222 20.05 8.97 14.51 2.835 19.2 7.36 13.28 1.93
"2201" "J603.B" "Atlantic" 33.2592 79.6102 "M6702" "KBSM" 137 2019-05-18 14.6684902370718 49.15 154.55 7.7 18.0944444444444 6.57222222222222 12.3333333333333 1.65833333333333 18.79 6.91 12.85 2.325 22.8 8.7 15.75 3.8
"2202" "J603.C" "Atlantic" 33.2592 79.6102 "P5616" "PKLE" 67 2019-03-09 11.752260287586 144.45 316 10.5 17.1277777777778 6.87222222222222 12 2.53611111111111 15.28 5.31 10.295 2.68 21.46 7.48 14.47 5.36
"2203" "J603.C" "Atlantic" 33.2592 79.6102 "M4608" "KBSM" 127 2019-05-08 14.3093908911833 25.9 104.3 0 16.4777777777778 5 10.7388888888889 0.861111111111111 15.34 5.89 10.615 0.66 18.92 5.82 12.37 1.32
"2204" "J607.A" "Atlantic" 41.5746194 71.45391389 "P4616" "PKLE" 81 2019-03-23 12.1841446988944 216.75 444.3 8.3 23.3722222222222 11.05 17.2111111111111 5.50555555555556 22.45 10.44 16.445 4.445 25.12 11.44 18.28 6.28
"2205" "J607.A" "Atlantic" 41.5746194 71.45391389 "C2214" "CLMB" 140 2019-05-21 14.4395346316581 158.5 354.5 0.649999999999999 21.0944444444444 10.1333333333333 15.6138888888889 3.975 22.7 10.78 16.74 4.98 22.22 12.14 17.18 5.18
"2206" "J609.A" "Atlantic" 33.1668353 79.6664612 "P3416" "PKLE" 83 2019-03-25 12.2458580346685 239.15 474.7 10.8 24.3277777777778 12.6222222222222 18.475 6.475 24.06 11.61 17.835 5.835 26.78 14.68 20.73 8.73
"2207" "J609.A" "Atlantic" 33.1668353 79.6664612 "S2012" "STIL" 126 2019-05-07 13.8137703309535 208.625 425.915 9.525 23.4816666666667 11.9983333333333 17.74 5.74 23.484 12.713 18.0985 6.0985 24.088 12.994 18.541 6.541
"2208" "J609.A" "Atlantic" 33.1668353 79.6664612 "T2107" "TMPL" 84 2019-03-26 12.2814893114551 171.52 367.615 4.395 21.1772222222222 11.4166666666667 16.2969444444444 4.49944444444444 22.055 11.375 16.715 4.715 23.642 13.536 18.589 6.589
"2209" "J609.A" "Atlantic" 33.1668353 79.6664612 "M6017" "KBSM" 130 2019-05-11 14.4229497140553 30.15 112.55 0 15.4444444444444 4.95 10.1972222222222 0.8 16.83 5.68 11.255 1.085 15.06 4.84 9.95 0.85
"2210" "J609.B" "Atlantic" 33.1668353 79.6664612 "P3611" "PKLE" 85 2019-03-27 12.3074677646751 253.75 497.3 6.9 23.9222222222222 12.2222222222222 18.0722222222222 6.07222222222222 25.56 12.67 19.115 7.115 26.44 15.68 21.06 9.06
"2211" "J609.B" "Atlantic" 33.1668353 79.6664612 "C4221" "CLMB" 136 2019-05-17 14.3272191594791 143.5 323.5 10.9 20.4444444444444 10.4333333333333 15.4388888888889 3.8 20.97 9.8 15.385 4.035 26.02 11.66 18.84 6.96
"2212" "J609.B" "Atlantic" 33.1668353 79.6664612 "S3210" "STIL" 112 2019-04-23 13.3538180739613 127.98 289.27 2.85 22.3661111111111 10.0094444444444 16.1877777777778 4.78555555555555 22.349 10.517 16.433 4.5675 22.466 10.69 16.578 4.578
"2213" "J609.B" "Atlantic" 33.1668353 79.6664612 "T1410" "TMPL" 88 2019-03-30 12.4076874787139 190.52 402.615 1.795 21.3688888888889 10.8027777777778 16.0858333333333 4.28833333333333 23.205 11.969 17.587 5.587 22.354 11.004 16.679 4.679
"2214" "J609.B" "Atlantic" 33.1668353 79.6664612 "M1413" "KBSM" 138 2019-05-19 14.7010805630093 55.85 165.25 6.7 18.4777777777778 6.99444444444444 12.7361111111111 2.03055555555556 18.78 7.41 13.095 2.57 23.32 10.96 17.14 5.14
"2215" "J609.C" "Atlantic" 33.1668353 79.6664612 "P1622" "PKLE" 69 2019-03-11 11.8136882543464 155.75 335.3 4.1 17.8111111111111 7.64444444444444 12.7277777777778 3.16388888888889 17.39 7.03 12.21 3.81 25.46 13.78 19.62 7.62
